nid,vid,"type","language","title",uid,status,created,changed,comment,promote,sticky,tnid,translate
2506,2506,"translation","und","תודת אמונת בית ישראל - גרמנית,צרפתית",1,1,1428490248,1428490248,0,0,0,0,0
2507,2507,"edition","und","An die Herausgeber des hebräischen Sammlers über die frühe Beerdigung der Juden - 1788",1,1,1428490248,1428490248,0,1,0,0,0
2508,2508,"edition","und","Etwas zur Charackteristick der Juden - 1994",1,1,1428490248,1428490248,0,1,0,0,0
2509,2509,"edition","und","Gebete der hochdeutschen und polnischen Juden - 1799",1,1,1428490248,1428490248,0,1,0,0,0
2510,2510,"edition","und","Gebete der hochdeutschen und polnischen Juden - 1813",1,1,1428490248,1428490248,0,1,0,0,0
2511,2511,"edition","und","Gebete der hochdeutschen und polnischen Juden - 1815",1,1,1428490248,1428490248,0,1,0,0,0
2512,2512,"edition","und","Gebete der hochdeutschen und polnischen Juden - 1817",1,1,1428490248,1428490248,0,1,0,0,0
2513,2513,"edition","und","Ueber die Verbesserung des Judenthums - 1808",1,1,1428490248,1428490248,0,1,0,0,0
2514,2514,"edition","und","אבטליון - תק\"ן",1,1,1428490248,1428490248,0,1,0,0,0
2515,2515,"edition","und","אבטליון - 1800",1,1,1428490248,1428490248,0,1,0,0,0
2516,2516,"edition","und","אבטליון - 1806",1,1,1428490248,1428490248,0,1,0,0,0
2517,2517,"edition","und","אבטליון - 1814",1,1,1428490248,1428490248,0,1,0,0,0
2518,2518,"edition","und","אגדת ארבע כוסות - 1790",1,1,1428490248,1428490248,0,1,0,0,0
2519,2519,"edition","und","אגדת ארבע כוסות - תקס\"ה (1805)",1,1,1428490248,1428490248,0,1,0,0,0
2520,2520,"edition","und","אגדת ארבע כוסות - 1809",1,1,1428490248,1428490248,0,1,0,0,0
2521,2521,"edition","und","אגדת ארבע כוסות - 1817",1,1,1428490248,1428490248,0,1,0,0,0
2522,2522,"edition","und","אגדת ארבע כוסות - 1826",1,1,1428490248,1428490248,0,1,0,0,0
2523,2523,"edition","und","אגדת ארבע כוסות - 1834",1,1,1428490248,1428490248,0,1,0,0,0
2524,2524,"edition","und","אגדת ארבע כוסות - 1854",1,1,1428490248,1428490248,0,1,0,0,0
2525,2525,"edition","und","אגדת ארבע כוסות - 1860",1,1,1428490248,1428490248,0,1,0,0,0
2526,2526,"edition","und","אגדת ארבע כוסות - 1863",1,1,1428490248,1428490248,0,1,0,0,0
2527,2527,"edition","und","אגדת ארבע כוסות - תרכ\"ד",1,1,1428490248,1428490248,0,1,0,0,0
2528,2528,"edition","und","אגדת ארבע כוסות - 1881",1,1,1428490248,1428490248,0,1,0,0,0
2529,2529,"edition","und","אגדת ארבע כוסות - תרנ\"ד",1,1,1428490248,1428490248,0,1,0,0,0
2530,2530,"edition","und","אגדת ארבע כוסות - 1967",1,1,1428490248,1428490248,0,1,0,0,0
2531,2531,"edition","und","בית הספר א - תקס\"ב",1,1,1428490248,1428490248,0,1,0,0,0
2532,2532,"edition","und","בית הספר א - תקס\"ו",1,1,1428490248,1428490248,0,1,0,0,0
2533,2533,"edition","und","בית הספר א - תקס\"ט",1,1,1428490248,1428490248,0,1,0,0,0
2534,2534,"edition","und","בית הספר א - תקע\"א",1,1,1428490248,1428490248,0,1,0,0,0
2535,2535,"edition","und","בית הספר א - 1816",1,1,1428490248,1428490248,0,1,0,0,0
2536,2536,"edition","und","בית הספר א - 1820",1,1,1428490248,1428490248,0,1,0,0,0
2537,2537,"edition","und","בית הספר א - 1825",1,1,1428490248,1428490248,0,1,0,0,0
2538,2538,"edition","und","בית הספר א - 1827",1,1,1428490248,1428490248,0,1,0,0,0
2539,2539,"edition","und","בית הספר א - 1836",1,1,1428490248,1428490248,0,1,0,0,0
2540,2540,"edition","und","בית הספר א - 1842",1,1,1428490248,1428490248,0,1,0,0,0
2541,2541,"edition","und","בית הספר א - 1849",1,1,1428490248,1428490248,0,1,0,0,0
2542,2542,"edition","und","בית הספר א - 1849",1,1,1428490248,1428490248,0,1,0,0,0
2543,2543,"edition","und","בית הספר א - 1851",1,1,1428490248,1428490248,0,1,0,0,0
2544,2544,"edition","und","בית הספר א - 1851",1,1,1428490248,1428490248,0,1,0,0,0
2545,2545,"edition","und","בית הספר א - 1865",1,1,1428490248,1428490248,0,1,0,0,0
2546,2546,"edition","und","בית הספר א - תרל\"א",1,1,1428490248,1428490248,0,1,0,0,0
2547,2547,"edition","und","בית הספר א - תרל\"ג",1,1,1428490248,1428490248,0,1,0,0,0
2548,2548,"edition","und","בית הספר א - 1874",1,1,1428490248,1428490248,0,1,0,0,0
2549,2549,"edition","und","בית הספר א - 1883",1,1,1428490248,1428490248,0,1,0,0,0
2550,2550,"edition","und","בית הספר א - 1883",1,1,1428490248,1428490248,0,1,0,0,0
2551,2551,"edition","und","בית הספר א - 1898",1,1,1428490248,1428490248,0,1,0,0,0
2552,2552,"edition","und","בית הספר ב - תקס\"ו",1,1,1428490248,1428490248,0,1,0,0,0
2553,2553,"edition","und","בית הספר ב - תקס\"ט",1,1,1428490248,1428490248,0,1,0,0,0
2554,2554,"edition","und","בית הספר ב - תקע\"א",1,1,1428490248,1428490248,0,1,0,0,0
2555,2555,"edition","und","בית הספר ב - 1816",1,1,1428490248,1428490248,0,1,0,0,0
2556,2556,"edition","und","בית הספר ב - 1820",1,1,1428490248,1428490248,0,1,0,0,0
2557,2557,"edition","und","בית הספר ב - 1827",1,1,1428490248,1428490248,0,1,0,0,0
2558,2558,"edition","und","בית הספר ב - 1836",1,1,1428490248,1428490248,0,1,0,0,0
2559,2559,"edition","und","בית הספר ב - 1842",1,1,1428490248,1428490248,0,1,0,0,0
2560,2560,"edition","und","בית הספר ב - 1849",1,1,1428490248,1428490248,0,1,0,0,0
2561,2561,"edition","und","בית הספר ב - 1851",1,1,1428490248,1428490248,0,1,0,0,0
2562,2562,"edition","und","בית הספר ב - 1874",1,1,1428490248,1428490248,0,1,0,0,0
2563,2563,"edition","und","בית הספר ב - 1883",1,1,1428490248,1428490248,0,1,0,0,0
2564,2564,"edition","und","גבעטי דער יודן אויף דאס גאנצי יאהר - תקמ\"ו",1,1,1428490248,1428490248,0,1,0,0,0
2565,2565,"edition","und","גבעטי דער יודן אויף דאס גאנצי יאהר - תקנ\"ו",1,1,1428490248,1428490248,0,1,0,0,0
2566,2566,"edition","und","גבעטי דער יודן אויף דאס גאנצי יאהר - תק\"ס",1,1,1428490248,1428490248,0,1,0,0,0
2567,2567,"edition","und","גבעטי דער יודן אויף דאס גאנצי יאהר - תקס\"ז",1,1,1428490248,1428490248,0,1,0,0,0
2568,2568,"edition","und","דברי שלום ואמת א - תקמ\"ב",1,1,1428490248,1428490248,0,1,0,0,0
2569,2569,"edition","und","דברי שלום ואמת א - תקפ\"ז",1,1,1428490248,1428490248,0,1,0,0,0
2570,2570,"edition","und","דברי שלום ואמת א - תרמ\"ו",1,1,1428490248,1428490248,0,1,0,0,0
2571,2571,"edition","und","דברי שלום ואמת ב - תקנ\"ד",1,1,1428490248,1428490248,0,1,0,0,0
2572,2572,"edition","und","דברי שלום ואמת ג - תקמ\"ד",1,1,1428490248,1428490248,0,1,0,0,0
2573,2573,"edition","und","דברי שלום ואמת ג - תקפ\"ז",1,1,1428490248,1428490248,0,1,0,0,0
2574,2574,"edition","und","דברי שלום ואמת ג - תרמ\"ו",1,1,1428490248,1428490248,0,1,0,0,0
2575,2575,"edition","und","דברי שלום ואמת ד - תקמ\"ה",1,1,1428490248,1428490248,0,1,0,0,0
2576,2576,"edition","und","דברי שלום ואמת ד - תקפ\"ז",1,1,1428490248,1428490248,0,1,0,0,0
2577,2577,"edition","und","דברי שלום ואמת ד - תרמ\"ו",1,1,1428490248,1428490248,0,1,0,0,0
2578,2578,"edition","und","זאת חנוכת הבית - תקנז",1,1,1428490248,1428490248,0,1,0,0,0
2579,2579,"edition","und","חכמת יהושע בן סירא - תקס\"ז",1,1,1428490248,1428490248,0,1,0,0,0
2580,2580,"edition","und","חלקת מחקק - תק\"ע",1,1,1428490248,1428490248,0,1,0,0,0
2581,2581,"edition","und","יונה - תקמ\"ח",1,1,1428490248,1428490248,0,1,0,0,0
2582,2582,"edition","und","ילדות ובחרות או נתיבות החנוך והמוסר - תקמ\"ו",1,1,1428490248,1428490248,0,1,0,0,0
2583,2583,"edition","und","כימיאה אדער שיידיקונסט א - 1795",1,1,1428490248,1428490248,0,1,0,0,0
2584,2584,"edition","und","כתר מלכות לרזב\"ד - תקנ\"ו",1,1,1428490248,1428490248,0,1,0,0,0
2585,2585,"edition","und","כתר מלכות לרזב\"ד - ",1,1,1428490248,1428490248,0,1,0,0,0
2586,2586,"edition","und","להט החרב - תרכ\"ז",1,1,1428490248,1428490248,0,1,0,0,0
2587,2587,"edition","und","לוח הפעלים - 1796",1,1,1428490248,1428490248,0,1,0,0,0
2588,2588,"edition","und","לוח הפעלים - 1826",1,1,1428490248,1428490248,0,1,0,0,0
2589,2589,"edition","und","לוח הפעלים - 1837",1,1,1428490248,1428490248,0,1,0,0,0
2590,2590,"edition","und","לוח הפעלים - 1871",1,1,1428490248,1428490248,0,1,0,0,0
2591,2591,"edition","und","לוח הפעלים - 1874",1,1,1428490248,1428490248,0,1,0,0,0
2592,2592,"edition","und","לוח הפעלים - 1879",1,1,1428490248,1428490248,0,1,0,0,0
2593,2593,"edition","und","לוח הפעלים - 1883",1,1,1428490248,1428490248,0,1,0,0,0
2594,2594,"edition","und","לוח הפעלים - 1884",1,1,1428490248,1428490248,0,1,0,0,0
2595,2595,"edition","und","לוח הפעלים - 1908/9",1,1,1428490248,1428490248,0,1,0,0,0
2596,2596,"edition","und","לוח הפעלים - 1912",1,1,1428490248,1428490248,0,1,0,0,0
2597,2597,"edition","und","לוח הפעלים - 1925",1,1,1428490248,1428490248,0,1,0,0,0
2598,2598,"edition","und","מאמר אמרה צרופה - תקנז",1,1,1428490248,1428490248,0,1,0,0,0
2599,2599,"edition","und","מאמר התורה והחכמה - 1771",1,1,1428490248,1428490248,0,1,0,0,0
2600,2600,"edition","und","מאמר מגיד חדשות - תקמט",1,1,1428490248,1428490248,0,1,0,0,0
2601,2601,"edition","und","מאמר מגיד חדשות - תקע",1,1,1428490248,1428490248,0,1,0,0,0
2602,2602,"edition","und","מאמר מגיד חדשות - תקעג",1,1,1428490248,1428490248,0,1,0,0,0
2603,2603,"edition","und","מודע לבני בינה oder Kinderfreund und Lehrer 1 - 1808",1,1,1428490248,1428490248,0,1,0,0,0
2604,2604,"edition","und","מודע לבני בינה oder Kinderfreund und Lehrer 1 - תקע\"ז",1,1,1428490248,1428490248,0,1,0,0,0
2605,2605,"edition","und","מודע לבני בינה oder Kinderfreund und Lehrer 1 - 1823",1,1,1428490248,1428490248,0,1,0,0,0
2606,2606,"edition","und","מודע לבני בינה oder Kinderfreund und Lehrer 2 - 1810",1,1,1428490248,1428490248,0,1,0,0,0
2607,2607,"edition","und","מודע לבני בינה oder Kinderfreund und Lehrer 2 - תקע\"ז",1,1,1428490248,1428490248,0,1,0,0,0
2608,2608,"edition","und","מודע לבני בינה oder Kinderfreund und Lehrer 2 - 1823",1,1,1428490248,1428490248,0,1,0,0,0
2609,2609,"edition","und","מודע לילדי בני ישראל - תקע\"ב",1,1,1428490248,1428490248,0,1,0,0,0
2610,2610,"edition","und","מלוכת שאול - 1794",1,1,1428490248,1428490248,0,1,0,0,0
2611,2611,"edition","und","מלוכת שאול - 1820",1,1,1428490248,1428490248,0,1,0,0,0
2612,2612,"edition","und","מלוכת שאול - 1822",1,1,1428490248,1428490248,0,1,0,0,0
2613,2613,"edition","und","מלוכת שאול - 1825",1,1,1428490248,1428490248,0,1,0,0,0
2614,2614,"edition","und","מלוכת שאול - 1829",1,1,1428490248,1428490248,0,1,0,0,0
2615,2615,"edition","und","מלוכת שאול - 1871",1,1,1428490248,1428490248,0,1,0,0,0
2616,2616,"edition","und","מלוכת שאול - 1885",1,1,1428490248,1428490248,0,1,0,0,0
2617,2617,"edition","und","מלוכת שאול - 1906",1,1,1428490248,1428490248,0,1,0,0,0
2618,2618,"edition","und","משא בערב - תקנב",1,1,1428490248,1428490248,0,1,0,0,0
2619,2619,"edition","und","משא בערב - 1834",1,1,1428490248,1428490248,0,1,0,0,0
2620,2620,"edition","und","משא בערב - תקצה",1,1,1428490248,1428490248,0,1,0,0,0
2621,2621,"edition","und","משא בערב - תרח",1,1,1428490248,1428490248,0,1,0,0,0
2622,2622,"edition","und","משא בערב - תריד",1,1,1428490248,1428490248,0,1,0,0,0
2623,2623,"edition","und","משא בערב - 1886",1,1,1428490248,1428490248,0,1,0,0,0
2624,2624,"edition","und","משא בערב - תרפו",1,1,1428490248,1428490248,0,1,0,0,0
2625,2625,"edition","und","משלי אגור א - 1799",1,1,1428490248,1428490248,0,1,0,0,0
2626,2626,"edition","und","משלי אסף א - 1789",1,1,1428490248,1428490248,0,1,0,0,0
2627,2627,"edition","und","משלי אסף ב - תקנ\"ב",1,1,1428490248,1428490248,0,1,0,0,0
2628,2628,"edition","und","סדר הגדה על פסח - תקמ\"ה",1,1,1428490248,1428490248,0,1,0,0,0
2629,2629,"edition","und","סדר הגדה על פסח - תקמ\"ו",1,1,1428490248,1428490248,0,1,0,0,0
2630,2630,"edition","und","סדר הגדה על פסח - תקנ\"א",1,1,1428490248,1428490248,0,1,0,0,0
2631,2631,"edition","und","סדר הגדה על פסח - תקנ\"ב",1,1,1428490248,1428490248,0,1,0,0,0
2632,2632,"edition","und","סדר הגדה על פסח - תקנ\"ה",1,1,1428490248,1428490248,0,1,0,0,0
2633,2633,"edition","und","סדר הגדה על פסח - תקנ\"ה",1,1,1428490248,1428490248,0,1,0,0,0
2634,2634,"edition","und","סדר הגדה על פסח - 1795",1,1,1428490248,1428490248,0,1,0,0,0
2635,2635,"edition","und","סדר הגדה על פסח - תקנ\"ז",1,1,1428490248,1428490248,0,1,0,0,0
2636,2636,"edition","und","סדר הגדה על פסח - תקנ\"ח",1,1,1428490248,1428490248,0,1,0,0,0
2637,2637,"edition","und","סדר הגדה על פסח - תק\"ס",1,1,1428490248,1428490248,0,1,0,0,0
2638,2638,"edition","und","סדר הגדה על פסח - תקס\"ג",1,1,1428490248,1428490248,0,1,0,0,0
2639,2639,"edition","und","סדר הגדה על פסח - תקס\"ד",1,1,1428490248,1428490248,0,1,0,0,0
2640,2640,"edition","und","סדר הגדה על פסח - תקס\"ה",1,1,1428490248,1428490248,0,1,0,0,0
2641,2641,"edition","und","סדר הגדה על פסח - תקס\"ו",1,1,1428490248,1428490248,0,1,0,0,0
2642,2642,"edition","und","סדר הגדה על פסח - תקס\"ח",1,1,1428490248,1428490248,0,1,0,0,0
2643,2643,"edition","und","סדר הגדה על פסח - תק\"ע",1,1,1428490248,1428490248,0,1,0,0,0
2644,2644,"edition","und","סדר הגדה על פסח - תק\"ע",1,1,1428490248,1428490248,0,1,0,0,0
2645,2645,"edition","und","סדר הגדה על פסח - תקע\"ב",1,1,1428490248,1428490248,0,1,0,0,0
2646,2646,"edition","und","סדר הגדה על פסח - תקע\"ה",1,1,1428490248,1428490248,0,1,0,0,0
2647,2647,"edition","und","סדר הגדה על פסח - תקע\"ה",1,1,1428490248,1428490248,0,1,0,0,0
2648,2648,"edition","und","סדר הגדה על פסח - תקע\"ב",1,1,1428490248,1428490248,0,1,0,0,0
2649,2649,"edition","und","סדר הגדה על פסח - תקע\"ז",1,1,1428490248,1428490248,0,1,0,0,0
2650,2650,"edition","und","סדר הגדה על פסח - תקע\"ט",1,1,1428490248,1428490248,0,1,0,0,0
2651,2651,"edition","und","סדר הגדה על פסח - תקפ\"ה",1,1,1428490248,1428490248,0,1,0,0,0
2652,2652,"edition","und","סדר הגדה על פסח - תקצ\"ד",1,1,1428490248,1428490248,0,1,0,0,0
2653,2653,"edition","und","סדר הגדה על פסח - 1851",1,1,1428490248,1428490248,0,1,0,0,0
2654,2654,"edition","und","סלת מנחה בלולה - תקנ\"ז",1,1,1428490248,1428490248,0,1,0,0,0
2655,2655,"edition","und","סלת מנחה בלולה - 1995",1,1,1428490248,1428490248,0,1,0,0,0
2656,2656,"edition","und","ספר אגרת הקדש - תקנ\"ג",1,1,1428490248,1428490248,0,1,0,0,0
2657,2657,"edition","und","ספר אגרת הקדש - תקנ\"ו",1,1,1428490248,1428490248,0,1,0,0,0
2658,2658,"edition","und","ספר דניאל - 1808",1,1,1428490248,1428490248,0,1,0,0,0
2659,2659,"edition","und","ספר הברית א - תקע\"ח",1,1,1428490248,1428490248,0,1,0,0,0
2660,2660,"edition","und","ספר הברית א - תש\"ן",1,1,1428490248,1428490248,0,1,0,0,0
2661,2661,"edition","und","ספר הגדרים - תקנ\"ח",1,1,1428490248,1428490248,0,1,0,0,0
2662,2662,"edition","und","ספר המדות א - תקמ\"ו - תקמ\"ו",1,1,1428490248,1428490248,0,1,0,0,0
2663,2663,"edition","und","ספר המדות א - תקמ\"ו - תקמ\"ח",1,1,1428490248,1428490248,0,1,0,0,0
2664,2664,"edition","und","ספר המדות א - תקמ\"ו - 1818",1,1,1428490248,1428490248,0,1,0,0,0
2665,2665,"edition","und","ספר המדות א - תקמ\"ו - תקע\"ט",1,1,1428490248,1428490248,0,1,0,0,0
2666,2666,"edition","und","ספר המדות א - תקמ\"ו - תקפ\"ה",1,1,1428490248,1428490248,0,1,0,0,0
2667,2667,"edition","und","ספר המדות א - תקמ\"ו - תרי\"א",1,1,1428490248,1428490248,0,1,0,0,0
2668,2668,"edition","und","ספר המדות א - תקמ\"ו - 1856",1,1,1428490248,1428490248,0,1,0,0,0
2669,2669,"edition","und","ספר המדות א - תקמ\"ו - תרי\"ח",1,1,1428490248,1428490248,0,1,0,0,0
2670,2670,"edition","und","ספר המדות א - תקמ\"ו - תשס\"ב",1,1,1428490248,1428490248,0,1,0,0,0
2671,2671,"edition","und","ספר השרשים א - 1787",1,1,1428490248,1428490248,0,1,0,0,0
2672,2672,"edition","und","ספר השרשים א - 1803",1,1,1428490248,1428490248,0,1,0,0,0
2673,2673,"edition","und","ספר ויעתר יצחק - 1784",1,1,1428490248,1428490248,0,1,0,0,0
2674,2674,"edition","und","ספר ויעתר יצחק - 1815",1,1,1428490248,1428490248,0,1,0,0,0
2675,2675,"edition","und","ספר ויעתר יצחק - תשמ\"ה",1,1,1428490248,1428490248,0,1,0,0,0
2676,2676,"edition","und","ספר זמירות ישראל א - תקמ\"ה",1,1,1428490248,1428490248,0,1,0,0,0
2677,2677,"edition","und","ספר זמירות ישראל א - 1800",1,1,1428490248,1428490248,0,1,0,0,0
2678,2678,"edition","und","ספר זמירות ישראל א - 1804",1,1,1428490248,1428490248,0,1,0,0,0
2679,2679,"edition","und","ספר זמירות ישראל א - 1808",1,1,1428490248,1428490248,0,1,0,0,0
2680,2680,"edition","und","ספר זמירות ישראל א - 1817",1,1,1428490248,1428490248,0,1,0,0,0
2681,2681,"edition","und","ספר זמירות ישראל א - 1819",1,1,1428490248,1428490248,0,1,0,0,0
2682,2682,"edition","und","ספר זמירות ישראל א - 1825",1,1,1428490248,1428490248,0,1,0,0,0
2683,2683,"edition","und","ספר זמירות ישראל א - 1863",1,1,1428490248,1428490248,0,1,0,0,0
2684,2684,"edition","und","ספר חק לישראל - תרי\"ט",1,1,1428490248,1428490248,0,1,0,0,0
2685,2685,"edition","und","ספר כליל החשבון - 1796",1,1,1428490248,1428490248,0,1,0,0,0
2686,2686,"edition","und","ספר כליל החשבון - 1835",1,1,1428490248,1428490248,0,1,0,0,0
