uuid,name,slug,best_qid,best_label,best_score,best_reasons,second_qid,second_label,second_score,action,all_candidates
999a3a8b-a624-4766-96b8-902153dd51fb,Jerusalem,jerusalem,Q1218,Jerusalem,24,name_exact|p31_settlement|coords_eu_il|has_sitelinks|search_rank_0,Q10540001,Jerusalem,15,auto,"[{""qid"": ""Q1218"", ""label"": ""Jerusalem"", ""desc"": ""city in the Middle East, holy to the three Abrahamic religions"", ""score"": 24}, {""qid"": ""Q10540001"", ""label"": ""Jerusalem"", ""desc"": ""family name"", ""score"": 15}, {""qid"": ""Q55502"", ""label"": ""ממלכת ירושלים"", ""desc"": ""ממלכה צלבנית בארץ ישראל"", ""score"": 14}, {""qid"": ""Q478463"", ""label"": ""Jerusalem"", ""desc"": ""novel by Selma Lagerlöf"", ""score"": 11}, {""qid"": ""Q192232"", ""label"": ""Bezirk Jerusalem"", ""desc"": ""one of the six districts of Israel"", ""score"": 11}, {""qid"": ""Q77425249"", ""label"": ""And did those feet in ancient time"", ""desc"": ""1804 poem by William Blake"", ""score"": 8}, {""qid"": ""Q25909258"", ""label"": ""Jerusalem"", ""desc"": ""village in Puncak Regency, Central Papua, Indonesia"", ""score"": 7}, {""qid"": ""Q1687939"", ""label"": ""Jerusalem"", ""desc"": ""schwedische Band"", ""score"": 7}, {""qid"": ""Q914332"", ""label"": ""ירושלים"", ""desc"": ""גרנד אופרה בארבע מערכות מאת המלחין ג'וזפה ורדי"", ""score"": 6}]"
cf73d482-6c90-4060-9d88-24f51d675eee,Jeßnitz,jessnitz,Q18021174,Jessnitz,22,name_exact|coords_eu_il|country_AT|has_sitelinks|search_rank_0,Q160977,Jeßnitz,22,manual,"[{""qid"": ""Q18021174"", ""label"": ""Jessnitz"", ""desc"": ""river in the Türnitz Alps in Lower Austria, tributary of Erlauf"", ""score"": 22}, {""qid"": ""Q160977"", ""label"": ""Jeßnitz"", ""desc"": ""Ortsteil von Puschwitz"", ""score"": 22}, {""qid"": ""Q701018"", ""label"": ""Jeßnitz"", ""desc"": ""Ortsteil von Raguhn-Jeßnitz"", ""score"": 20}, {""qid"": ""Q1688805"", ""label"": ""Jeßnitz"", ""desc"": ""Ortsteil von Kubschütz"", ""score"": 20}, {""qid"": ""Q21039782"", ""label"": ""Jeßnitz"", ""desc"": ""human settlement in Großweitzschen, Germany"", ""score"": 18}]"
6acfff59-5693-48e5-b442-0adb13801c11,Jewpatorija,jewpatorija,Q33345,Yevpatoriia,23,alias_exact|p31_settlement|coords_eu_il|has_sitelinks|search_rank_0,Q2629701,Yevpatoria city council,17,auto,"[{""qid"": ""Q33345"", ""label"": ""Yevpatoriia"", ""desc"": ""city in Crimea, Ukraine"", ""score"": 23}, {""qid"": ""Q2629701"", ""label"": ""Yevpatoria city council"", ""desc"": ""city in Crimea"", ""score"": 17}]"
724e4317-9ece-4552-acfc-2aeda405a9cd,Józefów,jozefow,Q1025336,Józefów,26,name_exact|p31_settlement|coords_eu_il|country_PL|has_sitelinks|search_rank_0,Q985534,יוזפוב,19,auto,"[{""qid"": ""Q1025336"", ""label"": ""Józefów"", ""desc"": ""city of Poland"", ""score"": 26}, {""qid"": ""Q985534"", ""label"": ""יוזפוב"", ""desc"": ""עיר בפולין"", ""score"": 19}, {""qid"": ""Q4534209"", ""label"": ""Józefów nad Wisłą"", ""desc"": ""Stadt in Polen"", ""score"": 17}, {""qid"": ""Q2244160"", ""label"": ""Gmina Józefów"", ""desc"": ""urban-rural gmina of Poland"", ""score"": 15}, {""qid"": ""Q6320993"", ""label"": ""Józefów"", ""desc"": ""village in Gmina Minsk Mazowiecki, Poland"", ""score"": 12}, {""qid"": ""Q159942"", ""label"": ""Józefów"", ""desc"": ""village in the administrative district of Gmina Kodrąb, within Radomsko County, Łódź Voivodeship, in central Poland"", ""score"": 12}, {""qid"": ""Q118082858"", ""label"": ""Józefów"", ""desc"": ""family name"", ""score"": 11}, {""qid"": ""Q27941113"", ""label"": ""Józefowicz"", ""desc"": ""Familienname"", ""score"": 4}]"
723cc713-cc18-4355-80a5-7e0120d31d18,Kanischa,kanischa,Q14424,Nagykanizsa,21,alias_exact|coords_eu_il|country_HU|has_sitelinks|search_rank_0,Q578327,Cănicea,21,manual,"[{""qid"": ""Q14424"", ""label"": ""Nagykanizsa"", ""desc"": ""city in Zala county, Hungary"", ""score"": 21}, {""qid"": ""Q578327"", ""label"": ""Cănicea"", ""desc"": ""Dorf in Rumänien"", ""score"": 21}, {""qid"": ""Q1855713"", ""label"": ""Kanižarica"", ""desc"": ""place in White Carniola, Slovenia"", ""score"": 17}, {""qid"": ""Q85017844"", ""label"": ""Kanischaberg"", ""desc"": ""human settlement in Güssing District"", ""score"": 16}]"
37baeded-1dbe-4403-a88d-0cbc70fe933b,Karlsruhe,karlsruhe,Q1040,Karlsruhe,26,name_exact|p31_settlement|coords_eu_il|country_DE|has_sitelinks|search_rank_0,Q663558,German cruiser Karlsruhe,19,auto,"[{""qid"": ""Q1040"", ""label"": ""Karlsruhe"", ""desc"": ""city in Baden-Württemberg, Germany"", ""score"": 26}, {""qid"": ""Q663558"", ""label"": ""German cruiser Karlsruhe"", ""desc"": ""1927 Königsberg-class cruiser"", ""score"": 19}, {""qid"": ""Q309988"", ""label"": ""Karlsruhe Institute of Technology"", ""desc"": ""technical university and research center in Karlsruhe, Germany"", ""score"": 15}, {""qid"": ""Q1026577"", ""label"": ""Karlsruhe"", ""desc"": ""עיר בארצות הברית"", ""score"": 11}, {""qid"": ""Q8178"", ""label"": ""Landkreis Karlsruhe"", ""desc"": ""Landkreis in Baden-Württemberg"", ""score"": 11}, {""qid"": ""Q1381656"", ""label"": ""Karlsruhe"", ""desc"": ""1982 Bremen-class frigate"", ""score"": 9}, {""qid"": ""Q831916"", ""label"": ""Karlsruhe"", ""desc"": ""frigate"", ""score"": 7}, {""qid"": ""Q104880023"", ""label"": ""German corvette Karlsruhe"", ""desc"": ""German Braunschweig-class corvette"", ""score"": 6}]"
69669fee-ecb7-499e-a0c5-544c688a9e15,Kassel,kassel,Q2865,Kassel,26,name_exact|p31_settlement|coords_eu_il|country_DE|has_sitelinks|search_rank_0,Q11160,Cassel,17,auto,"[{""qid"": ""Q2865"", ""label"": ""Kassel"", ""desc"": ""city in Hesse, Germany"", ""score"": 26}, {""qid"": ""Q11160"", ""label"": ""Cassel"", ""desc"": ""Gemeinde in Nordfrankreich"", ""score"": 17}, {""qid"": ""Q37053452"", ""label"": ""Kassel"", ""desc"": ""family name"", ""score"": 15}, {""qid"": ""Q463906"", ""label"": ""Kassel Central Station"", ""desc"": ""German railway station"", ""score"": 15}, {""qid"": ""Q7890"", ""label"": ""Landkreis Kassel"", ""desc"": ""nördlichster Landkreis in Hessen"", ""score"": 13}, {""qid"": ""Q833822"", ""label"": ""Universität Kassel"", ""desc"": ""Universität in Kassel, Deutschland"", ""score"": 9}, {""qid"": ""Q515553"", ""label"": ""Jan van Kessel the Elder"", ""desc"": ""Flemish painter (1626–1679)"", ""score"": 6}]"
b72c7ab3-3973-4203-aee8-baaf506010b3,Kempen,kempen,Q14929,Kempen,24,name_exact|p31_settlement|coords_eu_il|country_DE|has_sitelinks|search_rank_1,Q640493,קמפנו,21,manual,"[{""qid"": ""Q14929"", ""label"": ""Kempen"", ""desc"": ""Mittelstadt im Kreis Viersen, Nordrhein-Westfalen"", ""score"": 24}, {""qid"": ""Q640493"", ""label"": ""קמפנו"", ""desc"": ""עיר בפולין"", ""score"": 21}, {""qid"": ""Q37514164"", ""label"": ""Kempen"", ""desc"": ""family name"", ""score"": 17}, {""qid"": ""Q1078270"", ""label"": ""Campine"", ""desc"": ""region in Belgium and the Netherlands"", ""score"": 15}, {""qid"": ""Q563845"", ""label"": ""Kempenich"", ""desc"": ""municipality of Germany"", ""score"": 11}, {""qid"": ""Q19293478"", ""label"": ""Kempen"", ""desc"": ""Straße in Haarlem in den Niederlanden"", ""score"": 10}, {""qid"": ""Q23855760"", ""label"": ""Kempen"", ""desc"": ""article in Otto's encyclopedia"", ""score"": 7}]"
adefc308-f9ea-4306-af0b-f3517e196c99,Kolin,kolin,Q470369,Kolín,22,name_exact|coords_eu_il|country_CZ|has_sitelinks|search_rank_0,Q847318,Kolín District,19,manual,"[{""qid"": ""Q470369"", ""label"": ""Kolín"", ""desc"": ""town in the Czech Republic"", ""score"": 22}, {""qid"": ""Q847318"", ""label"": ""Kolín District"", ""desc"": ""district of the Czech Republic"", ""score"": 19}, {""qid"": ""Q365"", ""label"": ""Köln"", ""desc"": ""Millionenmetropole am Rhein und bevölkerungsreichste Stadt Nordrhein-Westfalens"", ""score"": 15}, {""qid"": ""Q11122976"", ""label"": ""Kolin"", ""desc"": ""Taiwanese record label"", ""score"": 13}, {""qid"": ""Q6427264"", ""label"": ""Kolin"", ""desc"": ""Dorf in Polen"", ""score"": 12}, {""qid"": ""Q36937742"", ""label"": ""Kolin"", ""desc"": ""שם משפחה (Kolin)"", ""score"": 9}, {""qid"": ""Q123819966"", ""label"": ""Kolin"", ""desc"": """", ""score"": 7}, {""qid"": ""Q56900381"", ""label"": ""Kolín"", ""desc"": ""family name"", ""score"": 5}]"
c7aa1af5-678c-4bf5-9148-c7ae6b002c47,Kolmar,kolmar,Q130994,Colmar,21,alias_exact|coords_eu_il|country_FR|has_sitelinks|search_rank_0,Q51434,Chodzież,17,auto,"[{""qid"": ""Q130994"", ""label"": ""Colmar"", ""desc"": ""commune in Haut-Rhin, France"", ""score"": 21}, {""qid"": ""Q51434"", ""label"": ""Chodzież"", ""desc"": ""polnische Kleinstadt in der Woiwodschaft Großpolen"", ""score"": 17}, {""qid"": ""Q106118892"", ""label"": ""Kolmar"", ""desc"": ""family name"", ""score"": 15}, {""qid"": ""Q16430607"", ""label"": ""Kolmar"", ""desc"": ""male given name"", ""score"": 13}, {""qid"": ""Q125080496"", ""label"": ""Kolmar"", ""desc"": ""business"", ""score"": 9}, {""qid"": ""Q1938567"", ""label"": ""Kolmården Wildlife Park"", ""desc"": ""zoo in Norrköping, Sweden"", ""score"": 9}, {""qid"": ""Q1779560"", ""label"": ""Kolmården"", ""desc"": ""Wald in Schweden"", ""score"": 9}, {""qid"": ""Q136755484"", ""label"": ""Kolmar Charitable Trust"", ""desc"": ""charity from New Zealand"", ""score"": 4}]"
a2d89371-262f-4939-8356-dcdedf944bdc,Komarno,komarno,Q210796,Komárno,26,name_exact|p31_settlement|coords_eu_il|country_SK|has_sitelinks|search_rank_0,Q1004265,קומארנו,19,auto,"[{""qid"": ""Q210796"", ""label"": ""Komárno"", ""desc"": ""town in Slovakia"", ""score"": 26}, {""qid"": ""Q1004265"", ""label"": ""קומארנו"", ""desc"": ""עיירה באוקראינה"", ""score"": 19}, {""qid"": ""Q45285392"", ""label"": ""Komárno"", ""desc"": ""street in Nymburk, Czech Republic"", ""score"": 16}, {""qid"": ""Q1021151"", ""label"": ""Komárno"", ""desc"": ""village in Kroměříž District of Zlín region"", ""score"": 16}, {""qid"": ""Q6428153"", ""label"": ""Komarno"", ""desc"": ""Siedlung in Polen"", ""score"": 14}, {""qid"": ""Q3383568"", ""label"": ""Komarno"", ""desc"": ""village in Lublin Voivodeship, Poland"", ""score"": 12}, {""qid"": ""Q586056"", ""label"": ""Komárno District"", ""desc"": ""district of Slovakia"", ""score"": 11}, {""qid"": ""Q6428157"", ""label"": ""Komarno"", ""desc"": ""Organisation"", ""score"": 7}]"
4904192d-1d51-44d8-9c4c-7d6e0003fa60,Königsberg,konigsberg,Q1829,Kaliningrad,23,alias_exact|p31_settlement|coords_eu_il|has_sitelinks|search_rank_0,Q4120832,Königsberg,22,manual,"[{""qid"": ""Q1829"", ""label"": ""Kaliningrad"", ""desc"": ""Russian Baltic city between Poland and Lithuania"", ""score"": 23}, {""qid"": ""Q4120832"", ""label"": ""Königsberg"", ""desc"": ""historische Hauptstadt Ostpreußens, seit 1945 russisches Territorium"", ""score"": 22}, {""qid"": ""Q517260"", ""label"": ""Königsberg in Bayern"", ""desc"": ""Stadt im Landkreis Haßberge in Deutschland"", ""score"": 19}, {""qid"": ""Q426204"", ""label"": ""Crihalma"", ""desc"": ""village in Brașov County, Romania"", ""score"": 15}, {""qid"": ""Q105991678"", ""label"": ""Königsberg"", ""desc"": ""family name"", ""score"": 13}, {""qid"": ""Q176289"", ""label"": ""Klimkovice"", ""desc"": ""town in the Czech Republic"", ""score"": 13}, {""qid"": ""Q1796271"", ""label"": ""Königsberg"", ""desc"": ""mountain in the Harz range, Germany"", ""score"": 12}]"
5970b1a5-84a7-4104-9382-fe39b80c921e,Kopys,kopys,Q981755,Kopyś,22,name_exact|coords_eu_il|country_BY|has_sitelinks|search_rank_0,Q21579991,Kopyš,18,auto,"[{""qid"": ""Q981755"", ""label"": ""Kopyś"", ""desc"": ""urban-type settlement in Belarus"", ""score"": 22}, {""qid"": ""Q21579991"", ""label"": ""Kopyš"", ""desc"": ""nature reserve in Belarus"", ""score"": 18}, {""qid"": ""Q27972476"", ""label"": ""Kopyś"", ""desc"": ""שם משפחה (Kopyś)"", ""score"": 13}, {""qid"": ""Q4232535"", ""label"": ""Kopystyryn"", ""desc"": ""Dorf in der Verbandsgemeinde Scharhorod, Rajon Schmerynka, Oblast Winnyzja, Ukraine"", ""score"": 11}, {""qid"": ""Q28380558"", ""label"": ""Kopys′"", ""desc"": ""railway station in Belarus"", ""score"": 11}, {""qid"": ""Q4232338"", ""label"": ""Kopyschtsche"", ""desc"": ""Ort im Rajon Olewsk, Ukraine"", ""score"": 9}, {""qid"": ""Q17449919"", ""label"": ""Kopyski district"", ""desc"": ""district of Belarus"", ""score"": 8}, {""qid"": ""Q111028911"", ""label"": ""Kopyski sieĺsaviet"", ""desc"": ""sieĺsaviet of Belarus"", ""score"": 4}, {""qid"": ""Q112270114"", ""label"": ""Kopystyński"", ""desc"": ""Familienname"", ""score"": 4}, {""qid"": ""Q111762627"", ""label"": ""Kopyszko"", ""desc"": ""שם משפחה"", ""score"": 2}]"
75477a8b-732d-48a5-9b28-ebc4e70e470b,Köslin,koslin,Q62868,Koszalin,25,alias_exact|p31_settlement|coords_eu_il|country_PL|has_sitelinks|search_rank_0,Q321549,Köslin Government Region,17,auto,"[{""qid"": ""Q62868"", ""label"": ""Koszalin"", ""desc"": ""city with powiat rights of Poland"", ""score"": 25}, {""qid"": ""Q321549"", ""label"": ""Köslin Government Region"", ""desc"": ""Regierungsbezirk in the Prussian Province of Pomerania"", ""score"": 17}, {""qid"": ""Q6435450"", ""label"": ""Kozłówki"", ""desc"": ""Siedlung in Polen"", ""score"": 15}, {""qid"": ""Q130560303"", ""label"": ""Kösliner Straße"", ""desc"": ""street in Grevenbroich, North Rhine-Westphalia, Germany"", ""score"": 9}, {""qid"": ""Q100235188"", ""label"": ""Kösliner Weg"", ""desc"": ""Straße in Hannover im Stadtteil Misburg-Nord"", ""score"": 9}, {""qid"": ""Q1796717"", ""label"": ""Köslin-Belgarder Bahnen"", ""desc"": ""transport company in Poland"", ""score"": 9}, {""qid"": ""Q2442720"", ""label"": ""Koślinka, Pomeranian Voivodeship"", ""desc"": ""village in Pomeranian, Poland"", ""score"": 9}, {""qid"": ""Q23034920"", ""label"": ""Kösliner Straße"", ""desc"": ""Nebenstraße im Berliner Ortsteil Gesundbrunnen, Zentrum des „Roten Weddings“ in der Weimarer Republik"", ""score"": 9}, {""qid"": ""Q130563304"", ""label"": ""Kösliner Weg"", ""desc"": ""street in Meerbusch, North Rhine-Westphalia, Germany"", ""score"": 7}, {""qid"": ""Q125117933"", ""label"": ""Kośliński"", ""desc"": ""שם משפחה (Kośliński)"", ""score"": 6}, {""qid"": ""Q117152696"", ""label"": ""Koślińska"", ""desc"": ""family name"", ""score"": 2}]"
613eb469-56d6-47a2-9fe0-b542758850ce,Krakow,krakow,Q31487,Kraków,26,name_exact|p31_settlement|coords_eu_il|country_PL|has_sitelinks|search_rank_0,Q1164890,Kraków County,17,auto,"[{""qid"": ""Q31487"", ""label"": ""Kraków"", ""desc"": ""capital city of Lesser Poland Voivodeship in southern Poland"", ""score"": 26}, {""qid"": ""Q1164890"", ""label"": ""Kraków County"", ""desc"": ""powiat of Poland"", ""score"": 17}, {""qid"": ""Q536858"", ""label"": ""Krakow am See"", ""desc"": ""Stadt im Landkreis Rostock in Deutschland"", ""score"": 17}, {""qid"": ""Q37441068"", ""label"": ""Krakow"", ""desc"": ""family name"", ""score"": 13}, {""qid"": ""Q6435960"", ""label"": ""Sejm Constituency no. 13"", ""desc"": ""Polish parliamentary constituency"", ""score"": 11}, {""qid"": ""Q1353993"", ""label"": ""poulaine"", ""desc"": ""style of shoe with extremely elongated pointed toes, most popular in 14th and 15th century Europe"", ""score"": 8}, {""qid"": ""Q6435946"", ""label"": ""Krakow"", ""desc"": ""human settlement in Shawano County, Wisconsin, United States of America"", ""score"": 7}, {""qid"": ""Q2615575"", ""label"": ""46977 Krakow"", ""desc"": ""אסטרואיד"", ""score"": 6}, {""qid"": ""Q21492550"", ""label"": ""Krakowski"", ""desc"": ""family name"", ""score"": 2}]"
fe870ffa-4548-43dc-a37c-ab7531e89c99,Kreisch,kreisch,Q6787,Kreischa,21,alias_partial|p31_settlement|coords_eu_il|country_DE|has_sitelinks|search_rank_1,Q830587,Kreisch,18,manual,"[{""qid"": ""Q6787"", ""label"": ""Kreischa"", ""desc"": ""municipality in the Sächsische Schweiz-Osterzgebirge district, Saxony, Germany"", ""score"": 21}, {""qid"": ""Q830587"", ""label"": ""Kreisch"", ""desc"": ""Dorf in Rumänien"", ""score"": 18}, {""qid"": ""Q126198097"", ""label"": ""Kreisch"", ""desc"": ""family name"", ""score"": 15}, {""qid"": ""Q21039842"", ""label"": ""Kreischau"", ""desc"": ""human settlement in Germany"", ""score"": 13}, {""qid"": ""Q37248652"", ""label"": ""Kreischer"", ""desc"": ""שם משפחה (Kreischer)"", ""score"": 8}, {""qid"": ""Q1787624"", ""label"": ""Kreisch"", ""desc"": ""דף פירושונים"", ""score"": 7}, {""qid"": ""Q1932016"", ""label"": ""Schreien"", ""desc"": ""kommunikative Lautäußerung in hoher Lautstärke"", ""score"": 4}, {""qid"": ""Q22691"", ""label"": ""דומדמניתיים"", ""desc"": ""סוג של צמח"", ""score"": 4}, {""qid"": ""Q3199651"", ""label"": ""Kreischeriidae"", ""desc"": ""family of arachnids"", ""score"": 4}, {""qid"": ""Q945274"", ""label"": ""Kreischeulen"", ""desc"": ""Gattung der Familie Eigentliche Eulen (Strigidae)"", ""score"": 4}]"
823c994c-b2b7-4c8a-8d1e-5e0d7965743b,Krossen an der Oder,krossen-an-der-oder,,,0,,,,0,manual,[]
2efd21f7-a055-4632-93c5-9cb2a0722367,Kurland,kurland,Q3470137,Kurland,20,name_exact|p31_settlement|coords_eu_il|country_SE|has_sitelinks|search_rank_3,Q185072,Kurland,18,manual,"[{""qid"": ""Q3470137"", ""label"": ""Kurland"", ""desc"": ""urban area in Trelleborg Municipality, Sweden"", ""score"": 20}, {""qid"": ""Q185072"", ""label"": ""Kurland"", ""desc"": ""historische Landschaft Lettlands"", ""score"": 18}, {""qid"": ""Q37206962"", ""label"": ""Kurland"", ""desc"": ""family name"", ""score"": 17}, {""qid"": ""Q6446150"", ""label"": ""Kurland"", ""desc"": ""village in Østlandet, Norway"", ""score"": 16}, {""qid"": ""Q386371"", ""label"": ""Gouvernement Kurland"", ""desc"": ""Ostseegouvernement des Russischen Kaiserreichs"", ""score"": 15}, {""qid"": ""Q1043013"", ""label"": ""24794 Kurland"", ""desc"": ""asteroid"", ""score"": 14}, {""qid"": ""Q19369075"", ""label"": ""Kurland"", ""desc"": ""protected area in Norway"", ""score"": 12}]"
94557386-a996-4730-9c6a-3941481d3247,Kuttenplan,kuttenplan,Q1075695,Chodová Planá,19,alias_exact|coords_eu_il|country_CZ|has_sitelinks|search_rank_1,Q107288261,Kuttenplan,15,auto,"[{""qid"": ""Q1075695"", ""label"": ""Chodová Planá"", ""desc"": ""Gemeinde in Tschechien"", ""score"": 19}, {""qid"": ""Q107288261"", ""label"": ""Kuttenplan"", ""desc"": ""family name"", ""score"": 15}, {""qid"": ""Q860996"", ""label"": ""Chodovská Huť"", ""desc"": ""village in Cheb District of Karlovy Vary region"", ""score"": 15}, {""qid"": ""Q122138074"", ""label"": ""Kuttenplan in Geschichte und Gegenwart: Erinnerungsschrift anläßlich des 200jährigen Gedächtnisses des großen Brandes vom Jahre 1733. II. Teil"", ""desc"": ""book edition published in 1933–1934"", ""score"": 6}]"
e018e49c-7e20-4df5-882f-a5e909481802,Landau,landau,Q7052,לנדאו,23,alias_exact|p31_settlement|coords_eu_il|country_DE|has_sitelinks|search_rank_1,Q509536,Landau an der Isar,21,manual,"[{""qid"": ""Q7052"", ""label"": ""לנדאו"", ""desc"": ""עיר בגרמניה"", ""score"": 23}, {""qid"": ""Q509536"", ""label"": ""Landau an der Isar"", ""desc"": ""city in Bavaria, Germany"", ""score"": 21}, {""qid"": ""Q1127822"", ""label"": ""Landau"", ""desc"": ""family name"", ""score"": 17}, {""qid"": ""Q1801952"", ""label"": ""Landau"", ""desc"": ""Stadtteil von Bad Arolsen, Hessen, Deutschland"", ""score"": 12}, {""qid"": ""Q137178975"", ""label"": ""Landau"", ""desc"": ""מוזיקאי, מפיק ודיג'יי בין לאומי ישראלי (יליד 1993)"", ""score"": 11}, {""qid"": ""Q71048"", ""label"": ""Landaul"", ""desc"": ""commune in Morbihan, France"", ""score"": 9}, {""qid"": ""Q21286163"", ""label"": ""Landau"", ""desc"": ""Familienname (‏לנדאו)"", ""score"": 7}, {""qid"": ""Q2144333"", ""label"": ""landau"", ""desc"": ""four-wheeled open boat-shaped carriage with two doors, two facing benches for four to six persons, with convertible hood on both sides and seperate raised bench. Primarily for passenger transport"", ""score"": 7}, {""qid"": ""Q21504885"", ""label"": ""Landauer"", ""desc"": ""family name"", ""score"": 6}, {""qid"": ""Q147754"", ""label"": ""2142 Landau"", ""desc"": ""אסטרואיד"", ""score"": 6}]"
